Group;Journey;AvailabilitySLA;AvailabilitySlo;ExperienceSlo;LatencySLA;LatencySlo;Feature;Source;year;month;month_name;total;ava;ava_prop;exp;exp_prop;lat
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadBanners;2020;2020-10;Oct;417347.0;412648.0;0.9887388898329259;408399.0;0.9785835775851538;1.0033479623655914
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadBanners;2020;2020-11;Nov;397777.0;393154.0;0.9883746087616322;389502.0;0.979213782324555;1.0025249513888892
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadBanners;2020;2020-12;Dec;400616.0;395630.0;0.9876125798463593;392133.0;0.978816797993534;1.0072844347222223
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-01;Jan;405126.0;400556.0;0.988783944152291;396244.0;0.9780061043783248;1.0052578884408603
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-02;Feb;383892.0;379589.0;0.9888193449512337;375929.0;0.9792521517846573;0.9916733275862069
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-03;Mar;409320.0;404479.0;0.9881242352027134;400794.0;0.9791634873480022;0.9995444543010753
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-04;Apr;402044.0;397262.0;0.9880480245599113;393939.0;0.9798682723874506;0.9903403722222224
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-05;May;399358.0;394504.0;0.9878855267016441;391267.0;0.9797671951061616;1.0028877338709679
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-06;Jun;405941.0;401429.0;0.9888930497484653;397761.0;0.9798174544765762;0.9951321611111109
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-07;Jul;408794.0;403881.0;0.9879413913185786;400452.0;0.9795873441492888;0.9947572741935484
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-08;Aug;416257.0;411460.0;0.9884837037641574;407486.0;0.9789388130585165;0.997428682795699
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-09;Sep;397210.0;392589.0;0.9883848715185394;388807.0;0.9787565467505204;1.0073385333333331
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-10;Oct;410550.0;405873.0;0.9886216064543295;402143.0;0.9794860584403672;0.9851221814516128
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-11;Nov;400230.0;395551.0;0.9882909578797512;391538.0;0.9783018194416836;0.9933106930555556
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadProducts;2020;2020-12;Dec;388063.0;383505.0;0.9883007981611519;379901.0;0.9789631378821324;1.0045333847222224
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-01;Jan;401069.0;396407.0;0.9883542104112267;392573.0;0.978888609428126;1.0072783373655916
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-02;Feb;387013.0;382272.0;0.9877483732899507;379009.0;0.9793375222302138;0.9875563362068964
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-03;Mar;407481.0;402731.0;0.9882735754785023;398817.0;0.9787187937970987;1.0048366532258064
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-04;Apr;390657.0;385870.0;0.9877386290042603;382401.0;0.9788557185932357;0.9881788166666666
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-05;May;422939.0;417564.0;0.9873066789233594;413855.0;0.9784404926369523;1.0108990430107527
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-06;Jun;392773.0;388368.0;0.9887456796768511;384466.0;0.9788409999693761;0.9912088583333334
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-07;Jul;405544.0;400861.0;0.9884463322409831;396946.0;0.9787855221642207;0.9994791290322582
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-08;Aug;409124.0;404302.0;0.9881898797973674;400524.0;0.9789975444133425;0.9987436008064516
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-09;Sep;392431.0;387807.0;0.9881979277753354;384527.0;0.979883260767748;1.0001591222222221
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-10;Oct;425097.0;420160.0;0.9883508746282706;416204.0;0.9790308944091443;1.014893927419355
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-11;Nov;386399.0;382135.0;0.9889480971147813;378430.0;0.9793992571705299;1.0067984680555555
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadAwards;2020;2020-12;Dec;395747.0;390956.0;0.9879225794213581;387224.0;0.9784087915538696;0.9935588930555556
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-01;Jan;419070.0;414213.0;0.9884133938869822;410212.0;0.9788579958299761;1.0035496935483874
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-02;Feb;388421.0;383793.0;0.9881068773292488;380409.0;0.9793717201310288;1.0186110761494251
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-03;Mar;408366.0;403654.0;0.9884788524490349;399742.0;0.9788537270950429;0.991311875
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-04;Apr;398701.0;394078.0;0.9883269496276136;390404.0;0.9792025703589882;0.9973115625000002
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-05;May;408154.0;403507.0;0.9886160637537256;399679.0;0.9792019370053376;1.0163173427419356
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-06;Jun;386553.0;382066.0;0.988305480880461;378375.0;0.978755178456404;0.9953392236111112
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-07;Jul;402936.0;398368.0;0.9886347050875951;394581.0;0.9793493506720224;1.0101873763440858
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-08;Aug;404741.0;400179.0;0.9886918351083523;396161.0;0.9787104929164078;1.0025153951612906
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-09;Sep;393501.0;388969.0;0.9884629818057522;385321.0;0.9792428673382912;0.9960140527777777
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-10;Oct;417333.0;412657.0;0.9887867890581327;408702.0;0.9792875940658468;1.0003347002688174
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-11;Nov;393459.0;388806.0;0.9881544849020547;385106.0;0.978811663001238;0.9960768999999998
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadNotifications;2020;2020-12;Dec;393960.0;389502.0;0.988659264044752;385507.0;0.9785092846885758;1.002360463888889
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-01;Jan;419351.0;414546.0;0.988500681196103;410640.0;0.9792978557495627;0.9916675954301076
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-02;Feb;382698.0;378168.0;0.9882139462321091;374670.0;0.979005740860092;0.9999245158045976
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-03;Mar;407400.0;402516.0;0.9879535930220926;398768.0;0.9787334607985435;0.9942787204301073
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-04;Apr;392050.0;387659.0;0.9887799625037268;384094.0;0.9797025276416611;1.0033841625000002
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-05;May;408806.0;404098.0;0.9884585315500417;400037.0;0.978520228639965;0.988013569892473
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-06;Jun;389250.0;384778.0;0.9885767027676181;381179.0;0.9792707957073069;0.9954204527777776
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-07;Jul;412913.0;407956.0;0.9879950203639986;404089.0;0.9786458958110623;0.9940982352150539
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-08;Aug;400678.0;395966.0;0.9881764874399198;392320.0;0.9791812706165668;1.0097828212365594
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-09;Sep;388356.0;383998.0;0.9887342316364064;380359.0;0.9794503514912061;0.9947253319444443
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-10;Oct;406039.0;401455.0;0.9887595261940615;397574.0;0.9791603508954088;0.9952515793010754
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-11;Nov;400036.0;395180.0;0.9878725973751687;391659.0;0.9791240385891036;0.9962365638888889
Shipping;Update shipping information;0.95;0.97;0.97;2000;2.0;Dashboard;CatalogController::LoadCategories;2020;2020-12;Dec;405482.0;400924.0;0.9887515515172701;396810.0;0.978614917155011;1.0097299513888889
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-01;Jan;399598.0;395000.0;0.9884563396421963;391156.0;0.9789080614960987;0.9882772849462366
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-02;Feb;392950.0;388520.0;0.9888111796087213;384788.0;0.9791834672987894;1.0208695574712645
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-03;Mar;418244.0;413587.0;0.9888372436298818;409668.0;0.9795327229915302;0.9889567782258066
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-04;Apr;391036.0;386515.0;0.9883694721905169;382628.0;0.9785119653666116;0.9982991055555556
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-05;May;393065.0;388452.0;0.9882656737642649;385088.0;0.9797407093559739;1.0003712741935482
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-06;Jun;388986.0;384313.0;0.9879693720555374;380854.0;0.9790812089484503;0.9944807888888891
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-07;Jul;400077.0;395467.0;0.9885371615900685;391756.0;0.9792251651227879;1.0165686680107526
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-08;Aug;409154.0;404362.0;0.9882814317581063;400738.0;0.9794117760453678;0.9953328884408602
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-09;Sep;388839.0;384520.0;0.9889067485185901;380515.0;0.9786190948249103;1.0017065111111112
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-10;Oct;411814.0;406998.0;0.9882238344232219;403166.0;0.9789706590225762;0.9808291626344084
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-11;Nov;391393.0;386824.0;0.988307103108088;383128.0;0.9789004577493433;1.015216048611111
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController:PreLogin;2020;2020-12;Dec;387302.0;382964.0;0.9887659129625221;379031.0;0.9786830104176876;0.9923510805555555
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-01;Jan;418215.0;413453.0;0.988616107160021;409515.0;0.9792127708361446;1.0093348924731183
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-02;Feb;378805.0;374510.0;0.9887037111978043;370946.0;0.9792369313459219;1.0044035014367816
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-03;Mar;398996.0;394194.0;0.9879583226374408;390530.0;0.9787640069146588;1.0086517056451612
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-04;Apr;396173.0;391507.0;0.9882146407484913;387895.0;0.9790988976093653;0.9972646916666665
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-05;May;399615.0;394977.0;0.9883825888171159;391085.0;0.978629038773383;0.995346616935484
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-06;Jun;386545.0;382229.0;0.9888281524284057;378347.0;0.9787611822288459;1.0066333708333333
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-07;Jul;404870.0;399903.0;0.9877161758545195;396152.0;0.9784245100723459;1.0036386088709677
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-08;Aug;397153.0;392642.0;0.9886741519634529;388571.0;0.978288484234029;1.0026034610215053
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-09;Sep;402895.0;398430.0;0.9889221797797223;394570.0;0.979325315782075;1.0072966180555551
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-10;Oct;407056.0;402276.0;0.9882380253613211;398355.0;0.9786004096936505;0.9956681693548387
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-11;Nov;388317.0;383594.0;0.98779024098353;380141.0;0.9788537358782119;0.997301523611111
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Login;LoginController::Login;2020;2020-12;Dec;390724.0;386158.0;0.9883346097058127;382376.0;0.9786493371988348;0.9974084277777779
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-01;Jan;404665.0;399618.0;0.9874893740469383;396125.0;0.9789334577882985;0.9987204959677423
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-02;Feb;379022.0;374528.0;0.9881262652345311;371123.0;0.9791348934572925;0.9949667686781609
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-03;Mar;417087.0;412168.0;0.9882203381222011;408651.0;0.9797612384350722;1.0115378440860214
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-04;Apr;397080.0;392565.0;0.9886801581961054;388615.0;0.978681864220136;1.0023017458333332
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-05;May;406779.0;402073.0;0.9884127523130924;398290.0;0.9791422011999946;0.9914389811827957
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-06;Jun;386666.0;382226.0;0.9884638742818662;378677.0;0.9793398436867357;1.0020026777777777
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-07;Jul;419416.0;414663.0;0.9886067521686954;410315.0;0.9782653594039594;1.004819805107527
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-08;Aug;421841.0;417097.0;0.9887706719375986;413109.0;0.9792656605242249;1.001734823924731
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-09;Sep;395044.0;390318.0;0.9880406635801326;386751.0;0.978990033130083;1.0053788013888891
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-10;Oct;402609.0;398035.0;0.9885691294119702;394225.0;0.9791906953854128;0.9984497123655912
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-11;Nov;382861.0;378307.0;0.9880120380438444;374743.0;0.978860399298314;1.006444866666667
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadSilders;2020;2020-12;Dec;404486.0;399829.0;0.9884815234724709;396011.0;0.9790729875553601;1.0009673194444444
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-01;Jan;405279.0;400462.0;0.9881166547353829;396705.0;0.9788014339870207;1.00290974327957
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-02;Feb;384944.0;380693.0;0.9889064066101892;376937.0;0.9791459403881929;0.9885951221264369
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-03;Mar;396002.0;391527.0;0.9887457921612344;387562.0;0.9786807007640798;1.0035974018817204
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-04;Apr;395824.0;391189.0;0.9882634742028219;387548.0;0.9791114068823695;1.0118281763888888
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-05;May;414214.0;409301.0;0.9881950877444893;405679.0;0.9793830313428196;0.9999727177419354
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-06;Jun;395485.0;390955.0;0.9885086198359117;387360.0;0.9794571200432974;0.9993947708333333
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-07;Jul;412688.0;408060.0;0.9888203742086777;403781.0;0.9783656286083225;1.0035275873655911
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-08;Aug;410130.0;405368.0;0.988360279261261;401380.0;0.9786719513762501;1.001044001344086
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-09;Sep;394619.0;389929.0;0.9880832404402714;386489.0;0.9794302374970567;1.0125436041666667
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-10;Oct;417347.0;412648.0;0.9887388898329259;408399.0;0.9785835775851538;1.0033479623655914
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-11;Nov;397777.0;393154.0;0.9883746087616322;389502.0;0.979213782324555;1.0025249513888892
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadBanners;2020;2020-12;Dec;400616.0;395630.0;0.9876125798463593;392133.0;0.978816797993534;1.0072844347222223
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-01;Jan;405126.0;400556.0;0.988783944152291;396244.0;0.9780061043783248;1.0052578884408603
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-02;Feb;383892.0;379589.0;0.9888193449512337;375929.0;0.9792521517846573;0.9916733275862069
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-03;Mar;409320.0;404479.0;0.9881242352027134;400794.0;0.9791634873480022;0.9995444543010753
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-04;Apr;402044.0;397262.0;0.9880480245599113;393939.0;0.9798682723874506;0.9903403722222224
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-05;May;399358.0;394504.0;0.9878855267016441;391267.0;0.9797671951061616;1.0028877338709679
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-06;Jun;405941.0;401429.0;0.9888930497484653;397761.0;0.9798174544765762;0.9951321611111109
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-07;Jul;408794.0;403881.0;0.9879413913185786;400452.0;0.9795873441492888;0.9947572741935484
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-08;Aug;416257.0;411460.0;0.9884837037641574;407486.0;0.9789388130585165;0.997428682795699
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-09;Sep;397210.0;392589.0;0.9883848715185394;388807.0;0.9787565467505204;1.0073385333333331
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-10;Oct;410550.0;405873.0;0.9886216064543295;402143.0;0.9794860584403672;0.9851221814516128
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-11;Nov;400230.0;395551.0;0.9882909578797512;391538.0;0.9783018194416836;0.9933106930555556
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadProducts;2020;2020-12;Dec;388063.0;383505.0;0.9883007981611519;379901.0;0.9789631378821324;1.0045333847222224
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-01;Jan;401069.0;396407.0;0.9883542104112267;392573.0;0.978888609428126;1.0072783373655916
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-02;Feb;387013.0;382272.0;0.9877483732899507;379009.0;0.9793375222302138;0.9875563362068964
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-03;Mar;407481.0;402731.0;0.9882735754785023;398817.0;0.9787187937970987;1.0048366532258064
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-04;Apr;390657.0;385870.0;0.9877386290042603;382401.0;0.9788557185932357;0.9881788166666666
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-05;May;422939.0;417564.0;0.9873066789233594;413855.0;0.9784404926369523;1.0108990430107527
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-06;Jun;392773.0;388368.0;0.9887456796768511;384466.0;0.9788409999693761;0.9912088583333334
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-07;Jul;405544.0;400861.0;0.9884463322409831;396946.0;0.9787855221642207;0.9994791290322582
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-08;Aug;409124.0;404302.0;0.9881898797973674;400524.0;0.9789975444133425;0.9987436008064516
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-09;Sep;392431.0;387807.0;0.9881979277753354;384527.0;0.979883260767748;1.0001591222222221
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-10;Oct;425097.0;420160.0;0.9883508746282706;416204.0;0.9790308944091443;1.014893927419355
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-11;Nov;386399.0;382135.0;0.9889480971147813;378430.0;0.9793992571705299;1.0067984680555555
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadAwards;2020;2020-12;Dec;395747.0;390956.0;0.9879225794213581;387224.0;0.9784087915538696;0.9935588930555556
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-01;Jan;419070.0;414213.0;0.9884133938869822;410212.0;0.9788579958299761;1.0035496935483874
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-02;Feb;388421.0;383793.0;0.9881068773292488;380409.0;0.9793717201310288;1.0186110761494251
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-03;Mar;408366.0;403654.0;0.9884788524490349;399742.0;0.9788537270950429;0.991311875
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-04;Apr;398701.0;394078.0;0.9883269496276136;390404.0;0.9792025703589882;0.9973115625000002
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-05;May;408154.0;403507.0;0.9886160637537256;399679.0;0.9792019370053376;1.0163173427419356
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-06;Jun;386553.0;382066.0;0.988305480880461;378375.0;0.978755178456404;0.9953392236111112
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-07;Jul;402936.0;398368.0;0.9886347050875951;394581.0;0.9793493506720224;1.0101873763440858
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-08;Aug;404741.0;400179.0;0.9886918351083523;396161.0;0.9787104929164078;1.0025153951612906
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-09;Sep;393501.0;388969.0;0.9884629818057522;385321.0;0.9792428673382912;0.9960140527777777
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-10;Oct;417333.0;412657.0;0.9887867890581327;408702.0;0.9792875940658468;1.0003347002688174
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-11;Nov;393459.0;388806.0;0.9881544849020547;385106.0;0.978811663001238;0.9960768999999998
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadNotifications;2020;2020-12;Dec;393960.0;389502.0;0.988659264044752;385507.0;0.9785092846885758;1.002360463888889
Sales;Cancel an order;0.95;0.98;0.98;5000;3.0;Dashboard;CatalogController::LoadCategories;2020;2020-01;Jan;419351.0;414546.0;0.988500681196103;410640.0;0.9792978557495627;0.9916675954301076
